,Condition,Total_DAPI_Intensity,Mean_PCNA_Intensity,Mean_γH2AX_intensity
2709,+DarT,3550296,81.9456849728425,53.5304767652384
2710,+DarT,7520953,74.7320388349515,81.1819694868238
2711,+DarT,4022434,334.248360655738,138.243032786885
2712,+DarT,3618672,78.4165366614665,61.0436817472699
2713,+DarT,3537027,221.735975295934,121.406073082862
2714,+DarT,6020644,250.055993476488,3217.1296547975
2715,+DarT,3611138,517.687064291247,2973.99651432998
2716,+DarT,5827475,300.277516185992,4128.65479693938
2717,+DarT,5871058,385.750165453342,3851.21839841165
2718,+DarT,3952706,132.901282549553,3402.15623785464
2719,+DarT,3690140,85.9735941320293,35.9897310513447
2720,+DarT,4357405,762.791424743189,453.389012952211
2721,+DarT,4645752,285.549171270718,3709.59631675875
2722,+DarT,7433868,276.301064537592,330.822022621424
2723,+DarT,6904665,439.690268456376,4193.26308724832
2724,+DarT,7736652,159.970604395604,488.706318681319
2725,+DarT,7175682,488.510504860458,2621.95766698024
2726,+DarT,3556443,195.300510204082,3921.51887755102
2727,+DarT,4046016,321.077380952381,509.500915750916
2728,+DarT,3691989,73.7425053533191,42.843147751606
2729,+DarT,3352632,164.774193548387,1917.22580645161
2730,+DarT,3941204,544.733693207377,662.782276203329
2731,+DarT,3931946,356.058011049724,525.079650092081
2732,+DarT,4557201,358.101538461538,3937.80256410256
2733,+DarT,3467295,472.569375345495,92.3338861249309
2734,+DarT,3945351,457.516232281664,160.676726108825
2735,+DarT,4189749,324.637600279037,3318.23160097663
2736,+DarT,4276284,315.943208236466,3241.2108933909
2737,+DarT,3518292,105.103904698875,33.5334215751158
2738,+DarT,3587406,71.7601226993866,28.0834355828221
2739,+DarT,3500535,78.1132075471698,34.7652830188679
2740,+DarT,3874321,549.93268682259,48.2350256702795
2741,+DarT,7693971,115.971344599559,77.0326965466569
2742,+DarT,4354454,436.945521698984,4379.58264081256
2743,+DarT,3984668,144.447490946715,3871.37299534402
2744,+DarT,3653013,163.382907880133,4252.05327413984
2745,+DarT,3776077,91.4516640253565,426.974643423138
2746,+DarT,3726066,377.684977111943,3183.32334581773
2747,+DarT,4360674,106.357837417347,2903.17269544924
2748,+DarT,6717771,194.928239202658,1350.68504983389
2749,+DarT,3458338,192.555061179088,174.346496106785
2750,+DarT,4099399,604.599578947368,3628.73263157895
2751,+DarT,5258418,155.147304479878,3608.57441154138
2752,+DarT,2681723,195.491349480969,3005.03921568627
2753,+DarT,2531252,202.48731884058,2908.15821256039
2754,+DarT,6122635,271.260207015526,3274.1017826337
2755,+DarT,5523150,403.73730534868,2995.80331753554
2756,+DarT,3964632,93.3743435858964,53.1515378844711
2757,+DarT,4797726,904.720248361504,3184.49465332873
2758,+DarT,5071681,439.839570211189,4024.80140792886
2759,+DarT,3755123,309.335595520869,3383.81065490329
2760,+DarT,7001763,122.62894183602,32.9285213735109
2761,+DarT,3757912,134.092132940681,104.782078249895
2762,+DarT,3921891,301.008918185343,173.905777433114
2763,+DarT,4625836,979.851492826677,1218.20860798759
2764,+DarT,3817110,240.691868758916,3739.29600570613
2765,+DarT,5599428,367.986160397445,3758.70085166785
2766,+DarT,3337687,988.189189189189,3541.42014742015
2767,+DarT,3296747,246.06174863388,212.612021857923
2768,+DarT,3293008,374.135341941655,101.843615494978
2769,+DarT,3869354,567.950612406164,3396.21572500988
2770,+DarT,3471072,360.755908895574,157.195530726257
2771,+DarT,4461128,224.004315925766,3503.90548122572
2772,+DarT,8240250,328.810848400556,3946.00243393602
2773,+DarT,3275417,108.900196979645,118.462245567958
2774,+DarT,3374606,182.874405328259,3405.24500475737
2775,+DarT,6847206,98.4431014150944,77.1512382075472
2776,+DarT,3421092,281.542047930283,3076.42178649237
2777,+DarT,3333838,167.222701149425,40.8500957854406
2778,+DarT,5000711,185.745815251085,3220.60136391817
2779,+DarT,5637291,285.039116719243,3198.99495268139
2780,+DarT,3509241,171.667706013363,78.1403118040089
2781,+DarT,5341266,284.201933804388,3387.91855708442
2782,+DarT,7251145,132.326830249397,174.148230088496
2783,+DarT,6798265,87.0549180327869,33.6415300546448
2784,+DarT,3668894,452.313766891892,3125.85768581081
2785,+DarT,6917675,97.3096246973365,64.4736682808717
2786,+DarT,3276836,459.040128410915,292.130016051364
2787,+DarT,3738087,1188.15137844612,2831.97243107769
2788,+DarT,6298973,372.730446024564,3478.90400775695
2789,+DarT,3455026,143.920065252855,3167.78384991843
2790,+DarT,3683003,723.772257747172,4021.32562715199
2791,+DarT,3842389,742.205615550756,3050.84362850972
2792,+DarT,4588100,806.121248986213,2917.07704785077
2793,+DarT,4240046,933.261744966443,1944.39693192713
2794,+DarT,4076048,474.605472197705,100.183583406884
2795,+DarT,7775020,214.779069767442,3446.35452196382
2796,+DarT,3825548,957.575278015398,458.313515825492
2797,+DarT,4659123,711.244494818653,2065.56768134715
2798,+DarT,3497954,97.0848017621146,129.596916299559
2799,+DarT,3477057,439.975556762629,69.9706681151548
2800,+DarT,3437078,89.6695979899497,45.5596733668342
2801,+DarT,4572165,199.460765550239,3525.68325358852
2802,+DarT,4047441,397.415033986405,199.984806077569
2803,+DarT,3606582,622.284469502819,226.766273705792
2804,+DarT,3407466,103.891696750902,59.0518953068592
2805,+DarT,4428594,213.158376005852,3912.75128017557
2806,+DarT,3439104,97.7572575663991,45.0253242742434
2807,+DarT,3389195,121.899551066218,97.8602693602693
2808,+DarT,3881693,179.158252427184,3512.80194174757
2809,+DarT,3420201,104.736784140969,49.2087004405286
2810,+DarT,3625330,571.940502423975,220.17981489643
2811,+DarT,4920721,336.803061934586,3735.64126652749
2812,+DarT,5808223,263.661284781862,3187.83716935761
2813,+DarT,3359949,96.2862723214286,81.9185267857143
2814,+DarT,4626441,209.054178916422,2813.83536329273
2815,+DarT,3979526,383.364726027397,2704.06506849315
2816,+DarT,4488713,550.310148731409,99.1251093613299
2817,+DarT,3618834,308.64501510574,3414.83459214501
2818,+DarT,3202983,71.9818893783652,28.7175721977484
2819,+DarT,4129641,868.844247787611,1631.58371681416
2820,+DarT,3888951,867.335481099656,566.1735395189
2821,+DarT,3572757,414.285784797631,2622.57749259625
2822,+DarT,4265184,287.180991735537,3358.86859504132
2823,+DarT,3172265,380.324739103745,206.717004297115
2824,+DarT,4790466,459.507496592458,136.301226715129
2825,+DarT,3249455,80.1429249762583,43.5384615384615
2826,+DarT,5278916,521.87065828647,2583.70757525637
2827,+DarT,5317824,647.068282690338,2808.73472174804
2828,+DarT,3352203,96.5396741986337,48.6547556489753
2829,+DarT,5878501,731.483859524654,2455.91096133381
2830,+DarT,4874940,471.255899705015,705.609144542773
2831,+DarT,3527536,332.742424242424,2754.99843260188
2832,+DarT,3335569,329.583486238532,182.084862385321
2833,+DarT,4100475,598.728787878788,1851.72424242424
2834,+DarT,4367985,578.662435541452,3425.10273700912
2835,+DarT,5828986,284.887834036568,2357.34985935302
2836,+DarT,3558167,779.896390658174,393.624203821656
2837,+DarT,3613905,750.59991216513,350.104523495828
2838,+DarT,5560645,385.687152664269,2483.76462896371
2839,+DarT,7067533,93.9717184137719,63.5053796495542
2840,+DarT,3735545,610.890496864448,3169.44958996623
2841,+DarT,3396550,219.783933518006,242.227146814404
2842,+DarT,4189764,652.802748585287,1225.09498787389
2843,+DarT,7130857,100.979438169707,66.1717347234289
2844,+DarT,4220765,266.344682230869,3331.81322957198
2845,+DarT,6567634,237.717331118494,3226.30675526024
2846,+DarT,5505939,444.76411589896,3233.59063893016
2847,+DarT,4802152,99.2259036144578,2697.33170180723
2848,+DarT,3559729,183.061643835616,2952.39469178082
2849,+DarT,5183368,558.037998146432,1773.33642261353
2850,+DarT,5987267,338.606385762889,1904.28133996336
2851,+DarT,2451364,188.017009213324,2519.61233167966
2852,+DarT,3394124,104.678661087866,2267.32426778243
2853,+DarT,4986656,263.854294928174,2027.83113456464
2854,+DarT,4234240,149.597151576806,1451.68226517464
2855,+DarT,3823297,152.186791715514,2607.7088706526
2856,+DarT,7439543,364.084444444444,227.770582010582
2857,+DarT,2615709,186.413947536788,1537.76583493282
2858,+DarT,6911654,498.511859381618,1168.75582380347
2859,+DarT,5852014,106.587765033021,453.993395898505
2860,+DarT,3842890,194.665642601126,1393.68817204301
2861,+DarT,5368794,164.386542382756,1824.86775415089
2862,+DarT,4806604,466.991329479769,2528.6661849711
2863,+DarT,5664818,381.322116689281,2472.76119402985
2864,+DarT,4854613,242.067702936097,3631.45146804836
2865,+DarT,3539331,96.8361006963042,88.7728976968398
2866,+DarT,6922910,549.578114700066,1253.59294660514
2867,+DarT,4176794,687.689217758985,4656.52149400987
2868,+DarT,4695982,171.516447368421,2599.89174641148
2869,+DarT,5611251,209.343321299639,3244.56534296029
2870,+DarT,6212806,376.909136295557,1859.22715926111
2871,+DarT,5125035,450.908634538153,2586.31392235609
2872,+DarT,5984300,308.31,257.325384615385
2873,+DarT,4367347,538.670301142264,84.9688473520249
2874,+DarT,5643608,91.7709946396665,67.8969624776653
2875,+DarT,4473036,551.61056231003,2969.51899696049
2876,+DarT,5018302,232.761073825503,2197.88825503356
2877,+DarT,5843205,575.251551312649,3527.05489260143
2878,+DarT,5335445,266.987192800277,2215.53963309103
2879,+DarT,7183352,77.0575200377181,60.1749174917492
2880,+DarT,5028885,528.563654353562,2035.14907651715
2881,+DarT,3616400,91.6707431796801,70.3739416745061
2882,+DarT,3620916,431.634990791897,2571.07845303867
2883,+DarT,6781086,72.3998325892857,39.3733258928571
2884,+DarT,3787192,460.952310536044,3157.40369685767
2885,+DarT,3147916,404.943438914027,3119.85407239819
2886,+DarT,6992671,629.66909267346,462.786511402232
2887,+DarT,4347005,205.615897191813,997.945264159924
2888,+DarT,3598591,152.47841857091,2964.57453754081
2889,+DarT,3055961,87.3622572815534,54.6771844660194
2890,+DarT,3715335,395.678876678877,2819.59584859585
2891,+DarT,4332644,488.360302909526,3543.87923475488
2892,+DarT,3390570,239.135017765495,73.0063166206079
2893,+DarT,3568953,180.279376498801,3238.70863309353
2894,+DarT,3406531,204.595744680851,3119.94822695035
2895,+DarT,3442384,291.42054958184,101.384707287933
2896,+DarT,2932909,106.070205479452,105.779965753425
2897,+DarT,4438121,354.354857142857,3090.74971428571
2898,+DarT,3947706,266.911047345768,124.927785748446
2899,+DarT,5653587,640.401215805471,1212.66534954407
2900,+DarT,3789072,390.055532532118,166.806464981351
2901,+DarT,7170572,89.9385113268609,43.6793419633225
2902,+DarT,3248302,77.8915662650602,33.1674698795181
2903,+DarT,4965501,370.944275582573,3316.93110435664
2904,+DarT,3499216,98.055179090029,78.5232333010649
2905,+DarT,3566716,289.798154093098,3744.24357945425
2906,+DarT,3896149,655.792778649922,1611.24568288854
2907,+DarT,3894571,353.620524017467,170.922270742358
2908,+DarT,5559753,383.801543550165,3328.83645718486
2909,+DarT,4495176,519.130525437865,165.816930775646
2910,+DarT,3775281,152.667253521127,1091.82306338028
2911,+DarT,3865065,281.3,137.936086956522
2912,+DarT,3498741,301.738069989396,278.955991516437
2913,+DarT,5667817,676.39810621655,3118.734870317
2914,+DarT,4453509,839.398965644625,3085.76062061323
2915,+DarT,3991215,504.578281889178,282.252882112309
2916,+DarT,3464099,148.768436578171,80.0506391347099
2917,+DarT,3612626,134.515329125338,58.6397655545537
2918,+DarT,7205301,116.413598495028,138.972856758936
2919,+DarT,3965702,788.080161218092,3572.59113300493
2920,+DarT,7015073,105.162074148297,51.4874749498998
2921,+DarT,7170062,202.234034833091,388.972786647315
2922,+DarT,3513186,162.752158894646,130.495682210708
2923,+DarT,4091915,744.189248895435,3104.89027982327
2924,+DarT,6576639,145.22927156764,3330.68479355488
2925,+DarT,6066640,224.01616994293,3774.36842105263
2926,+DarT,6153327,490.576035409421,3470.2788491938
2927,+DarT,7035549,74.8514927277366,41.9826486348558
2928,+DarT,8430915,578.30748049564,3486.90477283157
2929,+DarT,6571358,125.346918489066,476.35155732273
2930,+DarT,3435342,420.021215043394,246.08775313404
2931,+DarT,3750745,271.01696969697,3595.08686868687
2932,+DarT,4953682,795.305833333333,116.09
2933,+DarT,4148516,289.650418888043,3317.07044935263
2934,+DarT,3616762,380.443043674021,237.158036920306
2935,+DarT,4145227,424.629263913824,3528.29219030521
2936,+DarT,6366997,471.754213913576,2975.22188170395
2937,+DarT,5121065,630.170077155317,3327.80040254948
2938,+DarT,4626390,275.651479880279,3130.34486198869
2939,+DarT,5080375,777.419640037891,1993.00315756236
2940,+DarT,6078218,249.979627678258,3813.02002107482
2941,+DarT,4330614,537.905449296283,3649.88884879105
2942,+DarT,3452451,92.5017899761336,100.897374701671
2943,+DarT,3364537,86.0667938931298,110.812977099237
2944,+DarT,3528270,98.7250530785562,31.1533970276008
2945,+DarT,7340429,90.7366167023555,47.2639951055368
2946,+DarT,5681209,284.990199081164,3849.43338437979
2947,+DarT,6085954,515.264571254196,340.715898687824
2948,+DarT,4054336,441.991833030853,263.047186932849
2949,+DarT,7160323,322.984370392215,306.496313771749
2950,+DarT,2764116,257.166075650118,152.414893617021
2951,+DarT,3624488,91.7698412698413,33.0023342670401
2952,+DarT,3629511,91.8050373134329,42.6184701492537
2953,+DarT,4612069,286.724031007752,3874.65968992248
2954,+DarT,3523886,104.942199488491,63.1759590792839
2955,+DarT,5290981,671.0221875,723.87125
2956,+DarT,4333450,1007.96508203618,811.211611274716
2957,+DarT,6315037,809.750204081633,776.856326530612
2958,+DarT,5074788,289.555789473684,3347.10385964912
2959,+DarT,6499173,397.313203684749,3411.40634595701
2960,+DarT,4671759,361.641469445426,127.854115153656
2961,+DarT,4393260,1006.14112554113,856.394372294372
2962,+DarT,6807220,480.404536319265,71.3184036749928
2963,+DarT,3598535,273.128468263018,146.822881033827
2964,+DarT,3702515,222.887008234218,42.5887465690759
2965,+DarT,3536648,635.157461809636,3492.79494712103
2966,+DarT,3588572,92.0563054377169,71.0686463555727
2967,+DarT,3442771,283.557757644394,178.184597961495
2968,+DarT,4169634,537.167812929849,612.547455295736
2969,+DarT,4709374,447.004195270786,159.620900076278
2970,+DarT,4066816,408.945174615096,3344.11866316185
2971,+DarT,7586460,97.831013363029,87.6893095768374
2972,+DarT,4058690,433.1220657277,3117.44405320814
2973,+DarT,3943511,410.265313653137,3785.75239852399
2974,+DarT,3801728,257.851984268859,3373.72577761888
2975,+DarT,4859348,259.185367353212,3586.15923762681
2976,+DarT,7741329,148.564047362756,293.811840688913
2977,+DarT,7164927,375.786790901617,385.754727322554
2978,+DarT,5418131,328.445244524452,245.511551155116
2979,+DarT,5362828,258.519468186135,3512.21747388414
2980,+DarT,8671148,333.168288193531,646.324743623455
2981,+DarT,3766014,381.268672566372,2215.25345132743
2982,+DarT,4589744,296.418780764862,4169.29912911776
2983,+DarT,3679288,89.2424406047517,37.8282937365011
2984,+DarT,4292997,491.513868613139,225.899270072993
2985,+DarT,7159864,288.104481307254,3217.65362713543
2986,+DarT,2528510,131.571287128713,898.430693069307
2987,+DarT,5862546,165.39304655274,3464.25044195639
2988,+DarT,6156599,168.89267528398,3161.52683117901
2989,+DarT,3661233,86.3164616840113,30.6655629139073
2990,+DarT,4057740,332.76305397104,129.707766564283
2991,+DarT,5153375,262.160388821385,4682.44552450385
2992,+DarT,4598844,1068.2782079646,4158.95575221239
2993,+DarT,4746677,604.839156001384,504.516084399862
2994,+DarT,4649735,361.065562456867,3839.14561766736
2995,+DarT,4867618,327.808707576277,4318.22386013027
2996,+DarT,4142310,332.004528612598,212.692054343351
2997,+DarT,7213444,75.1636586111961,71.8543897216274
2998,+DarT,6524805,667.39261851734,2873.61310849507
2999,+DarT,3993068,643.416734693878,3596.10816326531
3000,+DarT,7441829,75.6281945589448,34.6968260511129
3001,+DarT,3976650,355.995960502693,234.249102333932
3002,+DarT,5089412,266.046588407924,3630.8327219369
3003,+DarT,4486142,437.188662131519,320.201814058957
3004,+DarT,3934668,420.364179104478,3015.40383795309
3005,+DarT,3871796,379.181526104418,2958.66024096386
3006,+DarT,8423210,553.151977026729,3091.72763419483
3007,+DarT,6966714,148.683558148013,171.875318993802
3008,+DarT,7289793,102.41913856156,102.019097927672
3009,+DarT,5916703,432.725800515274,3585.21678321678
3010,+DarT,3983072,701.412644787645,2723.26254826255
3011,+DarT,5131681,267.397350993377,4256.67340536772
3012,+DarT,3771013,303.285327558203,136.603140227396
3013,+DarT,8195119,479.307430901677,139.204123244223
3014,+DarT,7687590,110.389694847424,99.1480740370185
3015,+DarT,7294020,333.518867924528,3397.81285058644
3016,+DarT,7376268,180.301783264746,313.99451303155
3017,+DarT,7471506,450.226401703336,843.073101490419
3018,+DarT,7077667,189.513694054776,4633.89311957248
3019,+DarT,3843873,275.12296037296,334.958624708625
3020,+DarT,6869806,286.852072770653,211.336713390993
3021,+DarT,4344317,276.832156071308,4127.88059199462
3022,+DarT,6451502,245.676811594203,4007.52173913043
3023,+DarT,4485504,322.615531508593,3619.10439210694
3024,+DarT,4696134,439.525311812179,2330.39471753485
3025,+DarT,4123933,373.632231404959,3715.0979338843
3026,+DarT,4000365,233.326948193296,154.200696560731
3027,+DarT,7305871,409.850847457627,419.872316384181
3028,+DarT,3851360,262.262674650699,115.379241516966
3029,+DarT,4506727,294.080273578114,4209.40820734341
3030,+DarT,6882230,556.614981504316,135.40813810111
3031,+DarT,5446889,167.556124314442,3814.39744058501
3032,+DarT,4795915,282.26875,3657.0875
3033,+DarT,4082900,179.653460620525,3318.20954653938
3034,+DarT,6603555,332.270426608821,3083.54302241504
3035,+DarT,7347531,482.603734439834,456.548606994665
3036,+DarT,5826842,220.835551738944,3375.37440961786
3037,+DarT,6745120,638.635900050994,4140.83273839878
3038,+DarT,7149248,1000.36609989373,3122.04569606801
3039,+DarT,6415419,391.726615816941,3712.30228823766
3040,+DarT,7191715,291.015423242468,3594.20911047346
3041,+DarT,3585828,102.842784693407,3474.55140617796
3042,+DarT,7435416,194.004571776897,2651.62176165803
3043,+DarT,3910344,90.8811607554122,50.2275449101796
3044,+DarT,5645896,140.45509239364,4294.14439192093
3045,+DarT,8118524,106.567931793179,101.099559955996
3046,+DarT,6451990,130.75213454075,2508.43363518758
3047,+DarT,4003768,91.4418356456777,100.557630736393
3048,+DarT,6710935,193.236340930378,3862.48985326257
3049,+DarT,3662466,108.573193329216,3561.77084620136
3050,+DarT,5400382,194.845328817386,3258.96838837144
3051,+DarT,3845344,492.455770850885,3450.49368155013
3052,+DarT,5306020,738.232795910342,2475.72984663783
3053,+DarT,5417963,151.791606367583,4077.86649782923
3054,+DarT,3490226,89.968152866242,28.6146496815287
3055,+DarT,5640377,829.827922077922,1361.18759018759
3056,+DarT,7049822,243.733255678509,3478.4210832848
3057,+DarT,4150887,818.456532297232,2143.10053423992
3058,+DarT,7614085,82.2148463047744,82.9025506867234
3059,+DarT,5257971,212.436343029845,4003.63392519834
3060,+DarT,6419506,450.562123893805,3598.77982300885
3061,+DarT,5215838,363.458654906284,4423.19845644983
3062,+DarT,6312829,386.071808510638,3830.71755319149
3063,+DarT,6470658,561.158569140416,4105.23278163374
3064,+DarT,4142839,200.100409836066,3428.1618852459
3065,+DarT,4526440,702.940743767879,520.111973845525
3066,+DarT,5154220,802.234051036683,3583.94098883573
3067,+DarT,3792519,135.344870210136,291.770704573548
3068,+DarT,7915479,313.043645699615,333.271822849807
3069,+DarT,5257861,453.536417322835,3660.36171259843
3070,+DarT,4905782,324.591593695271,3558.75621716287
3071,+DarT,4227759,427.463829787234,4061.66382978723
3072,+DarT,3903459,111.973852411389,63.2864613596746
3073,+DarT,6599642,345.362170542636,3557.12031007752
3074,+DarT,3665595,72.2931266846361,69.5734501347709
3075,+DarT,6636335,325.284572833436,3347.55838967425
3076,+DarT,5998106,335.300291545189,4002.96282798834
3077,+DarT,4159315,228.462494247584,269.624482282559
3078,+DarT,8118516,316.264108352144,1512.42437923251
3079,+DarT,3954625,292.08922638823,166.713811105838
3080,+DarT,5423672,691.916530278232,2115.60433715221
3081,+DarT,3690018,79.3745754488112,171.211547792334
3082,+DarT,4012286,114.119575699132,88.8056894889103
3083,+DarT,7446398,315.470447044704,3528.7899789979
3084,+DarT,4041261,336.937344604674,139.108901044257
3085,+DarT,3736999,93.5328888888889,58.9208888888889
3086,+DarT,5626201,250.086068318821,3134.40656396517
3087,+DarT,4477405,470.974134151688,4676.40596229724
3088,+DarT,3856453,538.671346853874,286.429537181487
3089,+DarT,7216984,566.253495217071,142.231052244297
3090,+DarT,4279534,320.105934065934,3816.80395604396
3091,+DarT,4215657,513.207850133809,319.347011596789
3092,+DarT,6539789,208.793287937743,3746.9968385214
3093,+DarT,6915051,378.040025015635,4158.67698561601
3094,+DarT,4678091,640.775645498953,286.312281926029
3095,+DarT,4186578,832.754622688656,583.948525737131
3096,+DarT,4578770,166.422232182878,3765.07619901389
3097,+DarT,4142680,191.697720515362,3840.29881070367
3098,+DarT,4661312,939.861832061069,401.777099236641
3099,+DarT,3834831,455.564257028112,3655.93092369478
3100,+DarT,7778572,205.612903225806,402.828071379547
3101,+DarT,4768853,325.047571523619,3587.03559547572
3102,+DarT,4314926,208.342528735632,4249.74137931035
3103,+DarT,4059398,879.572727272727,3499.90956937799
3104,+DarT,5063119,198.382075471698,3870.38349056604
3105,+DarT,4561395,1139.21942604857,4240.09050772627
3106,+DarT,5593779,293.310114128296,4330.39866194412
3107,+DarT,5544124,274.632818532819,4168.26216216216
3108,+DarT,7142244,152.463962649548,3217.55967318354
3109,+DarT,5823926,278.887239307176,3625.75291622481
3110,+DarT,7792448,139.610637748515,48.4812806609863
3111,+DarT,4586952,197.776789168279,3618.66150870406
3112,+DarT,5317784,207.901835893593,153.39115773698
3113,+DarT,5226788,153.494170403587,3758.6130044843
3114,+DarT,3981787,177.7583081571,837.526812688822
3115,+DarT,3912903,179.069787985866,49.9280035335689
3116,+DarT,4788689,155.015435139573,3700.14384236453
3117,+DarT,5544612,161.879146919431,104.403238546603
3118,+DarT,4127655,155.018128005919,2570.54679985202
3119,+DarT,4923617,161.159357628165,198.693020382952
3120,+DarT,4003641,134.009773434029,79.4637938693914
3121,+DarT,6263995,130.260278627251,438.750934420659
3122,+DarT,7380600,92.9477044694436,152.411979325023
3123,+DarT,5825710,125.327759197324,3598.14350866525
3124,+DarT,7969388,118.346153846154,340.877197802198
3125,+DarT,4681068,72.1345151199166,3382.043274244
3126,+DarT,4419336,112.946088099934,3637.62097304405
3127,+DarT,6079772,73.8820319059614,3905.09277917716
3128,+DarT,8156732,104.520539730135,61.7727136431784
3129,+DarT,5115931,105.759012539185,3578.47452978056
3130,+DarT,8060468,104.058760397102,61.7593238529648
3131,+DarT,5635156,113.959706959707,3963.39072039072
3132,+DarT,3598040,108.05634469697,41.3186553030303
3133,+DarT,7102444,81.7752840121917,3172.11776115267
3134,+DarT,7112894,123.076789264413,3559.3106361829
3135,+DarT,3657485,351.968058968059,3566.17362817363
3136,+DarT,3379123,213.688997555012,95.6894865525672
3137,+DarT,5456872,1050.21901428988,335.919510061242
3138,+DarT,7152147,81.8541768441622,51.19052271617
3139,+DarT,6623896,653.253633936517,153.763274992584
3140,+DarT,3871986,316.697559366755,3988.55870712401
3141,+DarT,7722398,164.39806496199,240.543423174384
3142,+DarT,4538166,797.167824074074,549.445216049383
3143,+DarT,5748711,589.375413907285,160.012003311258
3144,+DarT,4478587,842.051525961157,480.923503765359
3145,+DarT,6593546,247.830002664535,4590.16946442846
3146,+DarT,3875118,594.042553191489,161.105864037364
3147,+DarT,5723793,282.04,4060.69240310077
3148,+DarT,7656905,435.451588114754,690.440573770492
3149,+DarT,7606161,126.992332968237,83.8190032858707
3150,+DarT,7443257,144.336358479864,367.669313669881
3151,+DarT,7648646,103.599937047529,56.3103556814605
3152,+DarT,7862819,173.196543719371,324.440546814547
3153,+DarT,5455347,219.21536939314,3905.65336411609
3154,+DarT,6795699,547.46149910463,3872.77513430545
3155,+DarT,5103296,240.027168879284,4378.84563136771
3156,+DarT,7548207,97.8805496828753,104.556818181818
3157,+DarT,4146533,151.229626078619,3432.27660594439
3158,+DarT,4034974,428.979755538579,3005.80328495034
3159,+DarT,4012768,728.544439274081,1991.82643089809
3160,+DarT,3958707,398.012561686855,3019.63660834455
3161,+DarT,5972887,177.821063394683,4668.97375596455
3162,+DarT,3820678,96.1519350215002,30.2904921165791
3163,+DarT,3979608,379.478149100257,29.73264781491
3164,+DarT,4471062,343.372194304858,4015.42177554439
3165,+DarT,5667918,711.055223193741,97.3511274735389
3166,+DarT,3562390,111.451907131012,74.4448590381426
3167,+DarT,3232133,78.47583081571,51.4989929506546
3168,+DarT,7474666,745.380335365854,239.239837398374
3169,+DarT,3418909,113.109727164887,96.7586002372479
3170,+DarT,3244710,137.942608695652,75.9304347826087
3171,+DarT,3851183,259.800603090841,111.552958914436
3172,+DarT,7192989,108.240613931523,86.6727272727273
3173,+DarT,4678169,836.475711892797,3364.22646566164
3174,+DarT,3969937,342.946909995852,196.130236416425
3175,+DarT,5195142,750.518500720807,4270.45074483421
3176,+DarT,4062718,364.010586011342,238.906238185255
3177,+DarT,4088437,987.565644171779,598.660940695297
3178,+DarT,5994849,941.539403453689,3739.67535321821
3179,+DarT,6946427,247.182993946065,3623.7977435333
3180,+DarT,5564328,392.319458896982,3865.74020117933
3181,+DarT,7558750,193.662717001929,81.9068613943235
3182,+DarT,6637043,211.88624535316,3013.3063197026
3183,+DarT,3767953,554.229271356784,229.565954773869
3184,+DarT,6380222,786.636216914138,4764.81278244028
3185,+DarT,4473688,507.226962457338,410.626706484642
3186,+DarT,7527186,138.965957446808,180.40273556231
3187,+DarT,6141768,359.313076678333,3783.56856506522
3188,+DarT,6392856,354.445901639344,3639.92714025501
3189,+DarT,3739612,744.519001085776,2944.28700687658
3190,+DarT,3851375,571.245648734177,166.92246835443
3191,+DarT,4614096,1130.54880694143,325.749240780911
3192,+DarT,3693151,288.668599464764,87.1235504014273
3193,+DarT,3890294,645.858753082071,1424.93518844664
3194,+DarT,3863887,371.107501194458,109.596273291925
3195,+DarT,4834761,259.354641693811,4257.44584690554
3196,+DarT,7379436,98.5886387995713,32.3699892818864
3197,+DarT,7701272,529.869546712066,220.786337518621
3198,+DarT,3907090,348.324108568387,81.5774348057477
3199,+DarT,7386286,125.346727318676,201.337124083902
3200,+DarT,7222378,87.0618654073199,47.3324675324675
3201,+DarT,5749693,184.487349163098,4376.95834955235
3202,+DarT,5196320,197.464136490251,3347.88405292479
3203,+DarT,3795637,367.559322033898,92.0815677966102
3204,+DarT,3624205,260.337832310838,3338.14764826176
3205,+DarT,3876618,380.598935226264,3993.44143744454
3206,+DarT,3656148,618.040823832291,3589.69731518941
3207,+DarT,4911731,717.924483576024,3693.4155096512
3208,+DarT,4278989,439.750923266311,3373.3389413213
3209,+DarT,7226170,95.9072634682391,102.130796033235
3210,+DarT,4571776,797.72365415987,583.515497553018
3211,+DarT,6897543,962.529023288147,833.199165797706
3212,+DarT,6956752,127.708783962015,232.68029543656
3213,+DarT,7689327,123.924607623318,570.362107623318
3214,+DarT,4876713,968.998410174881,2394.09888712242
3215,+DarT,4757327,741.10911136108,4412.67004124484
3216,+DarT,5965509,463.661399548533,69.5115688487585
3217,+DarT,4145178,397.17963042544,118.755908895574
3218,+DarT,6381176,967.830727600722,266.734515935057
3219,+DarT,6728994,331.387992070235,82.9949022939677
3220,+DarT,7014927,93.310472972973,102.602027027027
3221,+DarT,6899359,210.532703213611,371.557655954631
3222,+DarT,5063854,1010.3713474026,4535.80154220779
3223,+DarT,4626816,617.862921348315,324.495880149813
3224,+DarT,3678497,815.488197424893,3590.47460658083
3225,+DarT,3438572,518.597,296.323
3226,+DarT,3086601,168.067729083665,206.76759628154
3227,+DarT,7118275,85.0548168249661,113.594301221167
3228,+DarT,3402450,84.1664859002169,39.619305856833
3229,+DarT,6798938,99.1595608884351,88.8016339034976
